usageKey,scientificName,canonicalName,authorship,rank,code,status,genericName,infragenericEpithet,specificEpithet,type,formattedName,matchType,confidence,domain,kingdom,phylum,subphylum,class,order,suborder,family,subfamily,tribe,subtribe,genus,subgenus,species,domainKey,kingdomKey,phylumKey,subphylumKey,classKey,orderKey,suborderKey,familyKey,subfamilyKey,tribeKey,subtribeKey,genusKey,subgenusKey,speciesKey,value,easin_scientificName,easin_kingdom,easin_EASINID,easin_checklistKey,is_alternative,subclass,infraclass,subterclass,superorder,infraorder,superfamily,subclassKey,infraclassKey,subterclassKey,superorderKey,infraorderKey,superfamilyKey,subkingdom,subkingdomKey,infraspecificEpithet,variety,varietyKey,acceptedUsageKey,acceptedScientificName,infraphylum,parvphylum,gigaclass,superclass,infraphylumKey,parvphylumKey,gigaclassKey,superclassKey,megaclass,megaclassKey,section_botany,section_botanyKey,note,subspecies,subspeciesKey,processingFlags,series_zoology,series_zoologyKey,infrakingdom,infrakingdomKey,section_zoology,subsection_zoology,section_zoologyKey,subsection_zoologyKey,unranked,realm,unrankedKey,realmKey,parvorder,parvorderKey,epifamily,epifamilyKey,supertribe,supertribeKey,nanorder,nanorderKey,form,formKey,easin_Name,easin_Authorship,easin_FirstIntroductionsInEU,easin_PresentInCountries,easin_Status,easin_HasImpact,easin_IsEUConcern,easin_EUConcernName,easin_IsOutermostConcern,easin_ConcernedOutermostRegions,easin_IsMSConcern,easin_ConcernedMS,easin_IsPartNative,easin_NativeRange,easin_IsHorizonScanning,easin_LastRevisionDate,easin_Phylum,easin_Class,easin_Order,easin_Family,easin_ImpactSources,easin_ImpactOnSectors,easin_CommonNames,easin_Synonyms,easin_CBD_Pathways
36FLC,"Diphasia digitalis (Busk, 1852)",Diphasia digitalis,"(Busk, 1852)",SPECIES,ZOOLOGICAL,ACCEPTED,Diphasia,,digitalis,SCIENTIFIC,"<i>Diphasia</i> <i>digitalis</i> (Busk, 1852)",EXACT,100,Eukaryota,Animalia,Cnidaria,,Hydrozoa,Leptothecata,,Sertulariidae,,,,Diphasia,,Diphasia digitalis,CS5HF,N,CN2,,B8V3X,7NG7R,,7NL24,,,,7NWY3,,36FLC,FALSE,"Diphasia digitalis (Busk, 1852)",Animalia,R16609,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Hydroidolina,,,,,Sertularioidea,7NF5F,,,,,7NGZ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diphasia digitalis,"(Busk, 1852)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,,,,,
6CXR6,"Diplodus bellottii (Steindachner, 1882)",Diplodus bellottii,"(Steindachner, 1882)",SPECIES,ZOOLOGICAL,ACCEPTED,Diplodus,,bellottii,SCIENTIFIC,"<i>Diplodus</i> <i>bellottii</i> (Steindachner, 1882)",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Perciformes,Percoidei,Sparidae,,,,Diplodus,,Diplodus bellottii,CS5HF,N,CH2,8V4V3,8V4VD,PC,KVMBP,KVSZW,,,,KV8L5,,6CXR6,FALSE,"Diplodus bellottii (Steindachner, 1882)",,R05171,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diplodus bellottii,"(Steindachner, 1882)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,
6CY2M,"Diplodus vulgaris (Geoffroy Saint-Hilaire, 1817)",Diplodus vulgaris,"(Geoffroy Saint-Hilaire, 1817)",SPECIES,ZOOLOGICAL,ACCEPTED,Diplodus,,vulgaris,SCIENTIFIC,"<i>Diplodus</i> <i>vulgaris</i> (Geoffroy Saint-Hilaire, 1817)",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Perciformes,Percoidei,Sparidae,,,,Diplodus,,Diplodus vulgaris,CS5HF,N,CH2,8V4V3,8V4VD,PC,KVMBP,KVSZW,,,,KV8L5,,6CY2M,FALSE,"Diplodus vulgaris (Geoffroy Saint-Hilaire, 1817)",Animalia,R20431,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diplodus vulgaris,"(Geoffroy Saint-Hilaire, 1817)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Teleostei,Eupercaria,Sparidae,,,,,
36LND,"Diplogrammus randalli Fricke, 1983",Diplogrammus randalli,"Fricke, 1983",SPECIES,ZOOLOGICAL,ACCEPTED,Diplogrammus,,randalli,SCIENTIFIC,"<i>Diplogrammus</i> <i>randalli</i> Fricke, 1983",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Callionymiformes,,Callionymidae,,,,Diplogrammus,,Diplogrammus randalli,CS5HF,N,CH2,8V4V3,8V4VD,KV3FJ,,KV2CZ,,,,KV8LN,,36LND,FALSE,"Diplogrammus randalli Fricke, 1983",Animalia,R19686,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diplogrammus randalli,"Fricke, 1983",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Perciformes,Callionymidae,,,,,
NN2RB,"Diplothamnion jolyi C. van den Hoek, 1978",Diplothamnion jolyi,"C. van den Hoek, 1978",SPECIES,ZOOLOGICAL,ACCEPTED,Diplothamnion,,jolyi,SCIENTIFIC,"<i>Diplothamnion</i> <i>jolyi</i> C. van den Hoek, 1978",EXACT,100,Eukaryota,Plantae,Rhodophyta,Eurhodophytina,Florideophyceae,Ceramiales,,Wrangeliaceae,,,,Diplothamnion,,Diplothamnion jolyi,CS5HF,P,L2MHG,6S,BN,WG,,HWP,,,,632SG,,NN2RB,FALSE,"Diplothamnion jolyi Hoek, 1978",Plantae,R19704,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 synonym homonyms,,,,,,,,,,,,,,,,,,,,,,,,,,Diplothamnion jolyi,"Hoek, 1978",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,,,,,
36PZC,"Dipolydora quadrilobata (Jacobi, 1883)",Dipolydora quadrilobata,"(Jacobi, 1883)",SPECIES,ZOOLOGICAL,ACCEPTED,Dipolydora,,quadrilobata,SCIENTIFIC,"<i>Dipolydora</i> <i>quadrilobata</i> (Jacobi, 1883)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,,,Spionidae,,,,Dipolydora,,Dipolydora quadrilobata,CS5HF,N,NN,,B8TXG,,,84KSM,,,,84PQG,,36PZC,FALSE,"Dipolydora quadrilobata (Jacobi, 1883)",Animalia,R17270,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dipolydora quadrilobata,"(Jacobi, 1883)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Spionida,Spionidae,,,,,
36PZF,"Dipolydora socialis (Schmarda, 1861)",Dipolydora socialis,"(Schmarda, 1861)",SPECIES,ZOOLOGICAL,ACCEPTED,Dipolydora,,socialis,SCIENTIFIC,"<i>Dipolydora</i> <i>socialis</i> (Schmarda, 1861)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,,,Spionidae,,,,Dipolydora,,Dipolydora socialis,CS5HF,N,NN,,B8TXG,,,84KSM,,,,84PQG,,36PZF,FALSE,"Dipolydora socialis (Schmarda, 1861)",Animalia,R21221,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dipolydora socialis,"(Schmarda, 1861)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Spionida,Spionidae,,,,,
36PZG,"Dipolydora tentaculata (Blake & Kudenov, 1978)",Dipolydora tentaculata,"(Blake & Kudenov, 1978)",SPECIES,ZOOLOGICAL,ACCEPTED,Dipolydora,,tentaculata,SCIENTIFIC,"<i>Dipolydora</i> <i>tentaculata</i> (Blake & Kudenov, 1978)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,,,Spionidae,,,,Dipolydora,,Dipolydora tentaculata,CS5HF,N,NN,,B8TXG,,,84KSM,,,,84PQG,,36PZG,FALSE,"Dipolydora tentaculata (Blake & Kudenov, 1978)",Animalia,R19349,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dipolydora tentaculata,"(Blake & Kudenov, 1978)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Spionida,Spionidae,,,,,
36QZG,"Dipterygonotus balteatus (Valenciennes, 1830)",Dipterygonotus balteatus,"(Valenciennes, 1830)",SPECIES,ZOOLOGICAL,ACCEPTED,Dipterygonotus,,balteatus,SCIENTIFIC,"<i>Dipterygonotus</i> <i>balteatus</i> (Valenciennes, 1830)",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Perciformes,Percoidei,Caesionidae,,,,Dipterygonotus,,Dipterygonotus balteatus,CS5HF,N,CH2,8V4V3,8V4VD,PC,KVMBP,KV2CQ,,,,KV8XS,,36QZG,FALSE,"Dipterygonotus balteatus (Valenciennes, 1830)",Animalia,R19660,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dipterygonotus balteatus,"(Valenciennes, 1830)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Perciformes,Caesionidae,,,,,
36VMX,"Dispio magna (Day, 1955)",Dispio magna,"(Day, 1955)",SPECIES,ZOOLOGICAL,ACCEPTED,Dispio,,magna,SCIENTIFIC,"<i>Dispio</i> <i>magna</i> (Day, 1955)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,,,Spionidae,,,,Dispio,,Dispio magna,CS5HF,N,NN,,B8TXG,,,84KSM,,,,84N97,,36VMX,FALSE,"Dispio magna (Day, 1955)",Animalia,R20397,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dispio magna,"(Day, 1955)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Spionida,Spionidae,,,,,
36VN5,"Dispio uncinata Hartman, 1951",Dispio uncinata,"Hartman, 1951",SPECIES,ZOOLOGICAL,ACCEPTED,Dispio,,uncinata,SCIENTIFIC,"<i>Dispio</i> <i>uncinata</i> Hartman, 1951",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,,,Spionidae,,,,Dispio,,Dispio uncinata,CS5HF,N,NN,,B8TXG,,,84KSM,,,,84N97,,36VN5,FALSE,"Dispio uncinata Hartman, 1951",Animalia,R16610,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dispio uncinata,"Hartman, 1951",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Spionida,Spionidae,,,,,
NSHCB,"Dissodinium pseudocalani (Gonnert) Drebes ex Elbrachter & Drebes, 1978",Dissodinium pseudocalani,"(Gonnert) Drebes ex Elbrachter & Drebes, 1978",SPECIES,,ACCEPTED,Dissodinium,,pseudocalani,SCIENTIFIC,"<i>Dissodinium</i> <i>pseudocalani</i> (Gonnert) Drebes ex Elbrachter & Drebes, 1978",EXACT,100,Eukaryota,Chromista,Miozoa,,Dinophyceae,Gonyaulacales,,Pyrocystaceae,,,,Pyrocystis,,Dissodinium pseudocalani,CS5HF,C,57,,622D3,PC989,,SB39C,,,,SB3BD,,NSHCB,FALSE,"Dissodinium pseudocalani (Gonnert) Drebes ex Elbrachter & Drebes, 1978",Chromista,R05215,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dissodinium pseudocalani,"(Gonnert) Drebes ex Elbrachter & Drebes, 1978",,,A,FALSE,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,,Myzozoa,Peridinea,Pyrocystida,Pyrocystaceae,,,,,
36WJ4,"Distaplia bermudensis Van Name, 1902",Distaplia bermudensis,"Van Name, 1902",SPECIES,ZOOLOGICAL,ACCEPTED,Distaplia,,bermudensis,SCIENTIFIC,"<i>Distaplia</i> <i>bermudensis</i> Van Name, 1902",EXACT,100,Eukaryota,Animalia,Chordata,Tunicata,Ascidiacea,Aplousobranchia,,Holozoidae,,,,Distaplia,,Distaplia bermudensis,CS5HF,N,CH2,7NF2Z,B8V3P,7NFGX,,7NJNJ,,,,7NX79,,36WJ4,FALSE,"Distaplia bermudensis Van Name, 1902",Animalia,R16611,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distaplia bermudensis,"Van Name, 1902",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,,,,,
6DB35,"Distaplia corolla Monniot F., 1974",Distaplia corolla,"Monniot F., 1974",SPECIES,ZOOLOGICAL,ACCEPTED,Distaplia,,corolla,SCIENTIFIC,"<i>Distaplia</i> <i>corolla</i> Monniot F., 1974",EXACT,100,Eukaryota,Animalia,Chordata,Tunicata,Ascidiacea,Aplousobranchia,,Holozoidae,,,,Distaplia,,Distaplia corolla,CS5HF,N,CH2,7NF2Z,B8V3P,7NFGX,,7NJNJ,,,,7NX79,,6DB35,FALSE,"Distaplia corolla Monniot F., 1974",,R05216,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distaplia corolla,"Monniot F., 1974",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,,,,,,,,,
36WK6,"Distaplia magnilarva (Della Valle, 1881)",Distaplia magnilarva,"(Della Valle, 1881)",SPECIES,ZOOLOGICAL,ACCEPTED,Distaplia,,magnilarva,SCIENTIFIC,"<i>Distaplia</i> <i>magnilarva</i> (Della Valle, 1881)",EXACT,100,Eukaryota,Animalia,Chordata,Tunicata,Ascidiacea,Aplousobranchia,,Holozoidae,,,,Distaplia,,Distaplia magnilarva,CS5HF,N,CH2,7NF2Z,B8V3P,7NFGX,,7NJNJ,,,,7NX79,,36WK6,FALSE,"Distaplia magnilarva (Della Valle, 1881)",Animalia,R20432,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Distaplia magnilarva,"(Della Valle, 1881)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,,,,,
36ZR2,"Divalinga arabica H. Dekker & Goud, 1994",Divalinga arabica,"H. Dekker & Goud, 1994",SPECIES,ZOOLOGICAL,ACCEPTED,Divalinga,,arabica,SCIENTIFIC,"<i>Divalinga</i> <i>arabica</i> H. Dekker & Goud, 1994",EXACT,100,Eukaryota,Animalia,Mollusca,,Bivalvia,Lucinida,,Lucinidae,Lucininae,,,Divalinga,,Divalinga arabica,CS5HF,N,M2L,,7NF3C,7NG7W,,7NJKF,7NXSL,,,7NX8Y,,36ZR2,FALSE,"Divalinga arabica Dekker & Goud, 1994",Animalia,R16399,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,,Lucinoidea,7NVXG,7NVXR,7VBDP,7NVY2,,7NFPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Divalinga arabica,"Dekker & Goud, 1994",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Mollusca,Bivalvia,Lucinoida,Lucinidae,,,,,
373FP,"Dodecaceria capensis Day, 1961",Dodecaceria capensis,"Day, 1961",SPECIES,ZOOLOGICAL,ACCEPTED,Dodecaceria,,capensis,SCIENTIFIC,"<i>Dodecaceria</i> <i>capensis</i> Day, 1961",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,,Cirratuliformia,Cirratulidae,,,,Dodecaceria,,Dodecaceria capensis,CS5HF,N,NN,,B8TXG,,857XF,84K2S,,,,84N9Q,,373FP,FALSE,"Dodecaceria capensis Day, 1961",Animalia,R05229,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Sedentaria,Canalipalpata,,,,,84JPG,84JPH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodecaceria capensis,"Day, 1961",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Terebellida,Cirratulidae,,,,,
37DBL,"Dorippe quadridens (Fabricius, 1793)",Dorippe quadridens,"(Fabricius, 1793)",SPECIES,ZOOLOGICAL,ACCEPTED,Dorippe,,quadridens,SCIENTIFIC,"<i>Dorippe</i> <i>quadridens</i> (Fabricius, 1793)",EXACT,100,Eukaryota,Animalia,Arthropoda,Crustacea,Malacostraca,Decapoda,Pleocyemata,Dorippidae,Dorippinae,,,Dorippe,,Dorippe quadridens,CS5HF,N,RT,KZX8B,MC,33N,7NFJ8,7NHCQ,BSG66,,,7PC84,,37DBL,FALSE,"Dorippe quadridens (Fabricius, 1793)",Animalia,R16400,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,Brachyura,Dorippoidea,,,,,B8WMW,7NFNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eubrachyura,Heterotremata,B94FL,8PS7R,,,,,,,,,,,,,,,Dorippe quadridens,"(Fabricius, 1793)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Arthropoda,Malacostraca,Decapoda,Dorippidae,,,,,
6DHDK,"Dorvillea similis (Crossland, 1924)",Dorvillea similis,"(Crossland, 1924)",SPECIES,ZOOLOGICAL,ACCEPTED,Dorvillea,,similis,SCIENTIFIC,"<i>Dorvillea</i> <i>similis</i> (Crossland, 1924)",EXACT,100,Eukaryota,Animalia,Annelida,,Polychaeta,Eunicida,,Dorvilleidae,,,,Dorvillea,,Dorvillea similis,CS5HF,N,NN,,B8TXG,37M,,84K64,,,,84NB3,,6DHDK,FALSE,"Dorvillea similis (Crossland, 1924)",Animalia,R16612,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Errantia,,,,,,84JP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorvillea similis,"(Crossland, 1924)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Annelida,Polychaeta,Eunicida,Dorvilleidae,,,,,
6DJXM,"Dosinia erythraea Römer, 1860",Dosinia erythraea,"Römer, 1860",SPECIES,ZOOLOGICAL,ACCEPTED,Dosinia,,erythraea,SCIENTIFIC,"<i>Dosinia</i> <i>erythraea</i> Römer, 1860",EXACT,100,Eukaryota,Animalia,Mollusca,,Bivalvia,Venerida,,Veneridae,Dosiniinae,,,Dosinia,,Dosinia erythraea,CS5HF,N,M2L,,7NF3C,7NGCF,,7NLJB,8TNBX,,,7NXGY,,6DJXM,FALSE,"Dosinia erythraea Römer, 1860",Animalia,R05263,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,,Veneroidea,7NVXG,7NVXR,7VBDP,7NVY2,,7NFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dosinia erythraea,"Römer, 1860",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Mollusca,Bivalvia,Veneroida,Veneridae,,,,,
37HS6,"Doxander vittatus (Linnaeus, 1758)",Doxander vittatus,"(Linnaeus, 1758)",SPECIES,ZOOLOGICAL,SYNONYM,Doxander,,vittatus,SCIENTIFIC,"<i>Doxander</i> <i>vittatus</i> (Linnaeus, 1758)",EXACT,100,Eukaryota,Animalia,Mollusca,,Gastropoda,Littorinimorpha,,Strombidae,,,,Dolomena,,Dolomena vittata,CS5HF,N,M2L,,7NF3Y,7NG7T,,7NL6Y,,,,7P35F,,V9RJZ,TRUE,"Doxander vittatus (Linnaeus, 1758)",Animalia,R16613,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Caenogastropoda,,,,,Stromboidea,9WLSP,,,,,7NH24,,,,,,V9RJZ,"Dolomena vittata (Linnaeus, 1758)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doxander vittatus,"(Linnaeus, 1758)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Mollusca,Gastropoda,Littorinimorpha,Strombidae,,,,,
37M79,"Dreissena polymorpha (Pallas, 1771)",Dreissena polymorpha,"(Pallas, 1771)",SPECIES,ZOOLOGICAL,ACCEPTED,Dreissena,,polymorpha,SCIENTIFIC,"<i>Dreissena</i> <i>polymorpha</i> (Pallas, 1771)",EXACT,100,Eukaryota,Animalia,Mollusca,,Bivalvia,,,Dreissenidae,Dreisseninae,,,Dreissena,,Dreissena polymorpha,CS5HF,N,M2L,,7NF3C,,,7NHD9,85ZKT,,,7NXJK,,37M79,FALSE,"Dreissena polymorpha (Pallas, 1771)",Animalia,R05292,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,,Dreissenoidea,7NVXG,7NVXR,7VBDP,7NVY2,,53K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dreissena polymorpha,"(Pallas, 1771)",,,A,TRUE,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,Mollusca,Bivalvia,Veneroida,Dreissenidae,,,,,
37M7C,"Dreissena rostriformis (Deshayes, 1838)",Dreissena rostriformis,"(Deshayes, 1838)",SPECIES,ZOOLOGICAL,ACCEPTED,Dreissena,,rostriformis,SCIENTIFIC,"<i>Dreissena</i> <i>rostriformis</i> (Deshayes, 1838)",EXACT,100,Eukaryota,Animalia,Mollusca,,Bivalvia,,,Dreissenidae,Dreisseninae,,,Dreissena,,Dreissena rostriformis,CS5HF,N,M2L,,7NF3C,,,7NHD9,85ZKT,,,7NXJK,,37M7C,FALSE,"Dreissena rostriformis (Deshayes, 1838)",Animalia,R05291,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Autobranchia,Heteroconchia,Euheterodonta,Imparidentia,,Dreissenoidea,7NVXG,7NVXR,7VBDP,7NVY2,,53K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dreissena rostriformis,"(Deshayes, 1838)",,,A,TRUE,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,,Mollusca,Bivalvia,Veneroida,Dreissenidae,,,,,
37MVP,"Drepanophora birbira Powell, 1967",Drepanophora birbira,"Powell, 1967",SPECIES,ZOOLOGICAL,ACCEPTED,Drepanophora,,birbira,SCIENTIFIC,"<i>Drepanophora</i> <i>birbira</i> Powell, 1967",EXACT,100,Eukaryota,Animalia,Bryozoa,,Gymnolaemata,Cheilostomatida,Flustrina,Celleporidae,,,,Drepanophora,,Drepanophora birbira,CS5HF,N,622CG,,84JND,84JWL,85F2H,84JZ3,,,,84PS7,,37MVP,FALSE,"Drepanophora birbira Powell, 1967",Animalia,R19350,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,Celleporoidea,,,,,,84JZM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drepanophora birbira,"Powell, 1967",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Bryozoa,Gymnolaemata,Cheilostomatida,Lepraliellidae,,,,,
6DQ3Z,"Dussumieria elopsoides Bleeker, 1849",Dussumieria elopsoides,"Bleeker, 1849",SPECIES,ZOOLOGICAL,ACCEPTED,Dussumieria,,elopsoides,SCIENTIFIC,"<i>Dussumieria</i> <i>elopsoides</i> Bleeker, 1849",EXACT,100,Eukaryota,Animalia,Chordata,Vertebrata,Teleostei,Clupeiformes,,Dussumieriidae,,,,Dussumieria,,Dussumieria elopsoides,CS5HF,N,CH2,8V4V3,8V4VD,YR,,KV9HL,,,,KV9HK,,6DQ3Z,FALSE,"Dussumieria elopsoides Bleeker, 1849",Animalia,R05334,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,,,,,,,,,,,,,,,,,,,,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,8V4V5,8VVWB,8VR36,KTWM8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dussumieria elopsoides,"Bleeker, 1849",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Chordata,Actinopterygii,Clupeiformes,Clupeidae,,,,,
3863K,"Dynamena quadridentata (Ellis & Solander, 1786)",Dynamena quadridentata,"(Ellis & Solander, 1786)",SPECIES,ZOOLOGICAL,ACCEPTED,Dynamena,,quadridentata,SCIENTIFIC,"<i>Dynamena</i> <i>quadridentata</i> (Ellis & Solander, 1786)",EXACT,100,Eukaryota,Animalia,Cnidaria,,Hydrozoa,Leptothecata,,Sertulariidae,,,,Dynamena,,Dynamena quadridentata,CS5HF,N,CN2,,B8V3X,7NG7R,,7NL24,,,,7NXRR,,3863K,FALSE,"Dynamena quadridentata (Ellis & Solander, 1786)",Animalia,R16614,7ddf754f-d193-4cc9-b351-99906754a03b,FALSE,Hydroidolina,,,,,Sertularioidea,7NF5F,,,,,7NGZ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dynamena quadridentata,"(Ellis & Solander, 1786)",,,A,FALSE,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,,,,,
